Solar_0,Solar_1,Solar_2,Solar_3,Solar_4,Solar_5,Solar_6,Solar_7,Solar_8,Solar_9,Solar_10,Solar_11,Solar_12,Solar_13,Gas_0,Gas_1,Gas_2,Gas_3,Gas_4,Gas_5,Gas_6,Gas_7,Gas_8,Gas_9,Gas_10,Gas_11,Gas_12,Gas_13,Hard Coal_0,Hard Coal_1,Hard Coal_2,Hard Coal_3,Hard Coal_4,Hard Coal_5,Hard Coal_6,Hard Coal_7,Hard Coal_8,Hard Coal_9,Hard Coal_10,Hard Coal_11,Hard Coal_12,Hard Coal_13,Run of River_0,Run of River_1,Run of River_2,Run of River_3,Run of River_4,Run of River_5,Run of River_6,Run of River_7,Run of River_8,Run of River_9,Run of River_10,Run of River_11,Run of River_12,Run of River_13,Waste_0,Waste_1,Waste_2,Waste_3,Waste_4,Waste_5,Waste_6,Waste_7,Waste_8,Waste_9,Waste_10,Waste_11,Waste_12,Waste_13,Brown Coal_0,Brown Coal_1,Brown Coal_2,Brown Coal_3,Brown Coal_4,Brown Coal_5,Brown Coal_6,Brown Coal_7,Brown Coal_8,Brown Coal_9,Brown Coal_10,Brown Coal_11,Brown Coal_12,Brown Coal_13,Geothermal_0,Geothermal_1,Geothermal_2,Geothermal_3,Geothermal_4,Geothermal_5,Geothermal_6,Geothermal_7,Geothermal_8,Geothermal_9,Geothermal_10,Geothermal_11,Geothermal_12,Geothermal_13,Wind Offshore_0,Wind Offshore_1,Wind Offshore_2,Wind Offshore_3,Wind Offshore_4,Wind Offshore_5,Wind Offshore_6,Wind Offshore_7,Wind Offshore_8,Wind Offshore_9,Wind Offshore_10,Wind Offshore_11,Wind Offshore_12,Wind Offshore_13,Wind Onshore_0,Wind Onshore_1,Wind Onshore_2,Wind Onshore_3,Wind Onshore_4,Wind Onshore_5,Wind Onshore_6,Wind Onshore_7,Wind Onshore_8,Wind Onshore_9,Wind Onshore_10,Wind Onshore_11,Wind Onshore_12,Wind Onshore_13,Nuclear_0,Nuclear_1,Nuclear_2,Nuclear_3,Nuclear_4,Nuclear_5,Nuclear_6,Nuclear_7,Nuclear_8,Nuclear_9,Nuclear_10,Nuclear_11,Nuclear_12,Nuclear_13,Oil_0,Oil_1,Oil_2,Oil_3,Oil_4,Oil_5,Oil_6,Oil_7,Oil_8,Oil_9,Oil_10,Oil_11,Oil_12,Oil_13,Other_0,Other_1,Other_2,Other_3,Other_4,Other_5,Other_6,Other_7,Other_8,Other_9,Other_10,Other_11,Other_12,Other_13,Storage Hydro_0,Storage Hydro_1,Storage Hydro_2,Storage Hydro_3,Storage Hydro_4,Storage Hydro_5,Storage Hydro_6,Storage Hydro_7,Storage Hydro_8,Storage Hydro_9,Storage Hydro_10,Storage Hydro_11,Storage Hydro_12,Storage Hydro_13
88.41080457280832,223.17795395968855,2517.487535942166,163.9977546969592,942.8150665908867,221.74268690493494,1389.8516726728506,367.22449183108773,1720.3216261832777,96.52842397499629,491.7966337886876,220.02020206857003,844.3630213501133,664.5851561984665,208.51633406408502,0.0,687.5,0.0,1702.44,0.0,0.0,154.7,2329.7,4246.599999999999,1137.342885906545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,48.247938394551,1453.7032032013499,414.30381210632066,3568.682653916349,18.03602745433565,1603.8755251503208,260.62512331687657,4406.850582693871,5474.519858255451,0.000741588499837875,41.48101437779815,714.4215893161547,629.6795406192816,166.58199392666856,3316.2163575783916,1451.091825736389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
86.93939719690131,197.50998155681714,1893.5187538088203,165.59919589913906,803.0622262994927,227.47751194796524,1270.5149474034674,279.98850340037734,1184.4841176989835,120.42574562310386,404.8052466433722,176.6211414793724,811.3909173141598,720.458247372837,1077.9,989.6381141755527,687.5,1632.5,1702.44,0.0,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,160.8,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,46.776222467436,1458.8145422933899,286.4038231962226,2498.681157662325,25.27754273193695,1029.631434649043,233.1665465265029,3232.355947088675,4728.956581228497,0.00260799734646003,44.659136963344984,472.6500182859376,426.8578701130407,174.97121243563706,2836.229658845929,1566.231688032234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
58.023906340061174,158.4393059779252,1209.4912006588727,96.97008456900679,420.0716034143971,168.0440278806838,952.0030368269206,92.04351048915059,790.0679249894351,82.28623467252339,237.42084117749002,113.40150123972343,615.2649758327958,540.1415964241016,296.3,3311.3500000000004,687.5,219.424118871219,1702.44,345.2,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,764.0833176643881,318.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,46.8055372238202,1463.8653349874398,301.2177333951159,2755.9317048737703,30.497275408788894,1373.038560253063,333.6603352235942,3824.7595072771514,4941.5388637259475,0.00298910154747378,47.346377185748544,622.9938379765198,562.8296645954531,180.02993106330752,2960.6746495557604,1588.340549451108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
29.116358217454852,48.75373309740873,348.6415755662688,25.550523098102406,130.33129754571456,21.063972869070778,67.45016034141693,37.465517058600774,265.6040073049616,41.758329616149084,62.08082355507527,55.925251641369975,23.10000961887043,196.81646982814914,2341.02996690538,4027.9500000000003,687.5,1632.5,1702.44,345.2,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,608.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,45.1138279438203,1464.9103164676499,232.06682207003104,2607.9974199301355,23.781733294434215,1309.9020700593028,303.04440973526556,3774.4125933545106,4866.844411909026,0.00249125062731918,47.448353439469145,574.9441740278138,558.0839302808878,167.17691761630283,2649.40132700283,1445.8712436913484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2991447294235443,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,0.0,986.1,101.746338414161,0.0,0.0,0.0,750.0,465.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,38.9867734909023,1460.38203239438,168.60926537762165,2301.643651234675,24.992647287883745,1142.5900330021389,242.62301432349147,3467.9044789196478,4641.056914795086,0.00255820123358086,40.21034844708535,514.3211749911886,448.45898055228906,139.07578278401525,2285.1219316306774,1271.9449677582213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,2892.25541028422,2421.1,875.0,33.5,0.0,0.0,750.0,465.0,0.0,857.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,32.7827746868076,1457.595374584502,125.12955980248685,2080.9528265116915,31.184652703594093,1028.293347604693,206.2769017694838,3166.9357634699295,4509.3296622090475,0.00270433228478901,38.94307738081896,469.8169727847775,389.7204451412329,105.20683383498773,1976.1527024362567,1145.3310288035138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,6266.206034790741,986.1,875.0,33.5,0.0,0.0,750.0,465.0,0.0,857.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1447.19996166222,0.0,0.0,0.0,0.0,0.0,27.295583009709,1455.463397502764,100.6666613052892,1959.7700042870367,41.59005705906043,919.6717390623488,166.3870421595111,2872.5232631628514,4467.279009106035,0.003400209688809447,40.29311946491089,412.29925625280646,346.42483024803846,47.27419193943963,1776.9374011003435,1050.985047677185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,7409.400202749501,2470.1,875.0,33.5,0.0,0.0,750.0,465.0,0.0,857.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.03926610947,0.0,0.0,0.0,0.0,0.0,18.7695738673128,1087.489774942706,93.37525064513513,1925.8706404669288,66.7704520502824,915.802535060777,144.5111473543802,1601.0433321250223,3215.6720192450666,0.01006162068156512,47.58913334319499,344.68357998331317,311.49308063194167,80.69502070613657,1255.5221120400474,1031.8928170634454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,3564.15811771485,2470.1,875.0,33.5,0.0,650.212958492158,750.0,465.0,0.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1434.65270090045,0.0,0.0,0.0,0.0,0.0,19.1433520317144,1036.0881724358578,105.90324029020036,2401.520192911754,60.721200385598976,1179.7322236890684,79.97206244491436,2070.9202180307843,3228.522767229561,0.005141792791667593,49.60364217924543,356.41777840783396,318.75403319697676,35.54162255496446,1365.2905613170028,1069.4300139876905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,4791.400000000001,44.9073089973062,875.0,33.5,0.0,0.0,750.0,465.0,0.0,857.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1436.88913106878,0.0,0.0,0.0,0.0,0.0,18.6948162317406,1161.440447807644,84.75640098900747,2860.346310375143,42.582991730412786,1312.6872801160796,45.150969350006584,2354.0785533136664,3396.3347821662537,0.002724446218530774,39.17182650958648,318.8923978674873,270.2121608210729,42.58772574468398,1437.0996071811603,1040.0945652888388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,4791.400000000001,477.794834758648,875.0,33.5,0.0,0.0,750.0,465.0,0.0,857.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1441.50173235002,0.0,0.0,0.0,0.0,0.0,18.6200623512036,1359.587219237756,86.12407364115265,2917.887137049429,32.01520854162222,1317.7458877532395,36.067961416490036,2288.0182092395676,3636.3077673879293,0.00043575536443809,31.69051970988795,331.1004779191863,225.9941502592562,28.46592018419022,1269.8685864407942,1070.179816010073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,1433.31623093737,1049.011813246269,875.0,33.5,0.0,0.0,750.0,465.0,0.0,857.0,0.0,56.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1445.83753538202,0.0,0.0,0.0,0.0,0.0,19.0685968995312,1421.051541328018,104.38287039025226,2934.6937816030154,24.95180122820683,1305.05000243787,35.59882184584232,2139.0614697764454,3790.8337682125657,1.34444829792958e-5,27.38514527883885,340.02656806767624,201.5318273515135,21.397865669723192,1215.5805805433247,1057.189766357468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2854.2000000000007,4027.9500000000003,687.5,1632.5,1702.44,2135.8,432.29999999999995,154.7,2329.7,4246.599999999999,1355.6,1019.9000000000001,318.4,1015.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.4,164.5,910.4000000000001,23.5,150.2,31.7,374.8,265.9,1091.0,379.5,89.0,203.3,48.0,9.9,400.00000000000006,239.8,21.0,85.9,261.0,178.6,40.4,13.6,141.0,27.2,74.3,55.1,17.0,91.0,0.0,0.0,875.0,0.0,0.0,0.0,750.0,38.0833246395823,0.0,857.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1446.93648576744,0.0,0.0,0.0,0.0,0.0,19.8087469339137,1420.7240164284822,130.50059153482889,2796.496570804657,20.19434230337176,1264.3205252153866,51.87964272519317,1849.96495745665,3837.2095593324775,0.0,22.369827596878267,365.2729745285219,172.12645257844963,21.688628325020446,1252.9117975646989,1027.2615562687595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,82.5,169.5,99.0,0.0,0.0,158.0,0.0,500.0,15.0,0.0,0.0,0.0,392.0
